order_id,customer_id,order_date,total_amount
37833,917,2024-05-29,249.45
37834,580,2023-08-27,190.84
37835,608,2023-12-27,194.13
37836,223,2023-11-26,994.66
37837,224,2024-04-16,636.83
37838,59,2024-02-04,174.1
37839,387,2023-12-09,742.96
37840,65,2024-01-22,423.57
37841,634,2023-11-24,754.74
37842,439,2023-09-20,712.47
37843,637,2023-09-17,57.72
37844,196,2023-09-02,237.68
37845,375,2024-03-18,968.99
37846,803,2024-03-30,888.51
37847,264,2023-09-23,955.35
37848,152,2024-01-30,106.98
37849,212,2023-11-01,689.49
37850,316,2023-09-28,468.48
37851,351,2023-08-13,109.11
37852,746,2023-09-22,769.73
37853,650,2023-11-15,646.98
37854,136,2024-03-28,963.0
37855,361,2024-01-23,782.39
37856,438,2023-12-31,96.34
37857,279,2024-06-07,326.84
37858,290,2023-09-21,817.48
37859,342,2023-08-21,650.76
37860,224,2024-05-12,756.4
37861,139,2024-01-05,204.53
37862,114,2023-10-03,677.4
37863,330,2023-12-21,964.12
37864,402,2024-01-01,111.42
37865,308,2024-01-29,960.18
37866,828,2024-06-13,494.39
37867,61,2024-03-18,561.27
37868,468,2023-11-30,53.87
37869,208,2024-02-17,317.48
37870,452,2024-01-09,57.55
37871,367,2024-05-04,810.72
37872,842,2023-11-20,905.32
37873,306,2023-08-28,340.33
37874,258,2024-06-18,19.88
37875,61,2024-02-18,506.77
37876,258,2023-10-15,76.1
37877,249,2024-06-15,465.64
37878,437,2024-06-23,286.29
37879,326,2024-06-25,461.16
37880,457,2024-01-24,342.4
37881,679,2023-11-02,152.04
37882,532,2023-08-08,143.56
37883,316,2023-11-17,75.05
37884,607,2023-07-23,604.77
37885,507,2024-04-01,605.29
37886,903,2023-12-22,393.46
37887,882,2024-01-29,629.25
37888,97,2024-03-07,461.16
37889,723,2024-03-13,845.05
37890,242,2023-11-22,159.69
37891,996,2024-05-13,742.64
37892,506,2024-05-14,581.86
37893,758,2023-07-23,996.81
37894,271,2024-03-31,13.89
37895,115,2024-04-17,56.9
37896,321,2023-08-27,245.98
37897,325,2024-02-09,240.06
37898,626,2023-12-09,623.37
37899,84,2024-04-27,158.36
37900,386,2024-04-22,463.45
37901,457,2024-05-01,67.82
37902,95,2024-01-12,649.08
37903,568,2023-08-25,469.63
37904,23,2024-03-18,26.42
37905,528,2024-06-24,90.39
37906,913,2024-06-17,559.61
37907,30,2024-07-15,959.86
37908,150,2023-12-10,31.18
37909,439,2023-09-06,302.95
37910,457,2023-12-07,290.64
37911,821,2023-12-05,84.5
37912,744,2023-08-27,251.61
37913,953,2024-05-20,625.61
37914,582,2024-03-30,621.11
37915,703,2024-04-16,589.69
37916,77,2024-02-25,245.95
37917,444,2024-01-17,735.35
37918,640,2024-03-16,965.94
37919,161,2023-09-21,733.59
37920,134,2023-07-31,780.45
37921,400,2023-08-23,69.73
37922,577,2024-01-28,825.84
37923,21,2024-05-05,439.59
37924,588,2023-07-30,607.63
37925,498,2023-11-07,350.75
37926,137,2023-07-25,688.18
37927,827,2024-03-08,648.6
37928,371,2024-06-26,635.96
37929,367,2024-01-16,892.75
37930,204,2023-10-06,502.16
37931,448,2023-09-29,107.83
37932,866,2023-11-16,592.62
37933,407,2024-01-12,723.79
37934,786,2024-01-29,483.96
37935,378,2024-03-26,214.79
37936,552,2023-10-31,511.27
37937,978,2024-01-14,248.86
37938,485,2024-01-22,275.78
37939,418,2024-05-31,256.03
37940,283,2023-09-29,664.83
37941,629,2023-11-11,985.12
37942,425,2024-06-13,374.12
37943,315,2024-06-16,661.3
37944,423,2023-08-25,779.76
37945,104,2024-03-10,109.34
37946,449,2024-01-22,307.36
37947,158,2023-11-12,919.3
37948,210,2023-08-08,211.52
37949,946,2023-10-23,901.8
37950,111,2023-07-22,931.28
37951,95,2024-06-17,871.39
37952,572,2024-03-04,704.95
37953,203,2023-10-10,86.3
37954,421,2024-05-04,627.01
37955,774,2023-09-19,860.8
37956,770,2024-05-06,54.93
37957,444,2024-06-11,327.36
37958,153,2023-10-23,200.23
37959,992,2024-01-14,21.58
37960,562,2024-03-12,62.05
37961,262,2023-10-25,922.2
37962,98,2024-07-01,646.72
37963,185,2023-07-29,491.67
37964,687,2023-12-18,882.64
37965,983,2023-10-22,855.23
37966,993,2023-08-06,647.06
37967,8,2024-07-16,836.5
37968,901,2023-11-05,685.22
37969,627,2023-09-19,623.61
37970,744,2023-10-19,129.31
37971,133,2024-03-09,221.97
37972,85,2024-03-16,531.09
37973,691,2023-10-01,829.81
37974,756,2024-01-15,661.03
37975,706,2023-11-04,598.72
37976,673,2023-10-24,442.82
37977,172,2023-07-21,903.94
37978,261,2024-02-17,922.0
37979,257,2023-10-30,224.49
37980,148,2024-01-26,379.83
37981,167,2024-01-12,898.65
37982,778,2024-06-07,664.52
37983,286,2024-05-30,165.94
37984,693,2024-02-20,281.69
37985,259,2023-09-24,359.36
37986,615,2024-01-12,158.12
37987,459,2023-11-24,734.43
37988,495,2024-01-24,768.4
37989,551,2024-05-05,825.09
37990,950,2023-07-18,777.77
37991,698,2024-01-15,410.01
37992,41,2024-01-04,715.29
37993,347,2023-11-13,828.93
37994,421,2024-02-08,78.14
37995,520,2023-12-07,143.75
37996,637,2023-08-20,617.13
37997,267,2024-02-20,870.0
37998,270,2023-09-03,298.95
37999,362,2023-11-28,859.48
38000,483,2024-04-04,44.92
38001,945,2024-02-20,117.74
38002,573,2024-06-14,915.53
38003,801,2023-12-09,674.91
38004,91,2023-10-09,733.71
38005,200,2023-09-15,526.35
38006,232,2023-07-17,927.52
38007,495,2023-09-17,561.75
38008,790,2024-04-16,97.79
38009,920,2023-08-23,297.67
38010,999,2023-11-21,760.97
38011,801,2024-01-05,331.51
38012,222,2023-08-19,201.93
38013,353,2024-05-14,825.01
38014,539,2023-11-03,341.54
38015,642,2024-06-28,414.63
38016,722,2023-07-23,46.07
38017,260,2024-03-17,70.48
38018,688,2024-03-31,100.93
38019,747,2023-09-02,698.39
38020,600,2023-10-21,343.0
38021,633,2023-09-17,983.5
38022,948,2024-01-28,371.88
38023,667,2023-10-18,403.97
38024,767,2023-09-07,733.87
38025,567,2024-02-04,711.21
38026,714,2024-03-08,378.41
38027,479,2024-03-31,371.93
38028,153,2024-06-10,420.11
38029,715,2024-05-14,367.58
38030,381,2023-12-22,12.02
38031,6,2023-09-06,557.71
38032,129,2023-08-19,871.2
38033,412,2024-04-07,68.51
38034,196,2024-03-11,991.95
38035,75,2024-05-25,464.56
38036,312,2024-04-09,356.51
38037,780,2024-04-27,285.67
38038,185,2024-01-30,989.48
38039,783,2024-01-17,942.48
38040,761,2023-09-28,269.89
38041,785,2024-04-19,916.75
38042,586,2024-07-12,126.03
38043,688,2023-09-17,527.52
38044,421,2023-08-26,686.22
38045,845,2023-07-23,402.63
38046,412,2024-05-23,732.46
38047,51,2024-02-11,225.97
38048,536,2024-05-27,720.26
38049,909,2023-10-18,174.4
38050,634,2024-04-28,992.46
38051,56,2023-07-22,138.43
38052,176,2023-10-28,386.59
38053,815,2024-04-10,807.47
38054,918,2024-03-04,899.34
38055,587,2024-03-28,710.51
38056,626,2023-08-23,951.91
38057,819,2024-01-07,938.64
38058,59,2024-03-18,195.53
38059,527,2023-10-28,71.22
38060,309,2023-08-17,256.68
38061,224,2023-10-18,699.85
38062,582,2023-11-06,136.37
38063,428,2024-04-24,150.57
38064,658,2023-10-24,131.77
38065,169,2024-01-12,388.03
38066,585,2023-08-10,725.03
38067,447,2024-06-03,147.53
38068,444,2024-06-16,913.06
38069,608,2023-08-25,844.45
38070,116,2024-05-04,608.89
38071,79,2024-06-18,433.86
38072,143,2024-02-14,211.76
38073,636,2023-08-10,448.48
38074,240,2024-06-11,141.77
38075,887,2024-04-06,277.4
38076,940,2023-08-13,793.49
38077,770,2023-11-05,973.19
38078,768,2024-01-31,917.36
38079,331,2023-07-22,580.66
38080,799,2023-08-31,564.31
38081,187,2024-05-25,121.88
38082,309,2023-12-16,997.66
38083,774,2023-12-11,181.34
38084,841,2024-03-08,591.46
38085,291,2023-09-30,24.08
38086,602,2024-03-11,522.21
38087,242,2024-06-19,46.65
38088,821,2024-03-27,336.6
38089,582,2024-02-16,165.62
38090,95,2023-11-19,732.97
38091,137,2024-04-25,452.66
38092,321,2024-01-13,994.37
38093,563,2024-01-22,628.9
38094,109,2023-08-09,899.62
38095,734,2024-05-18,949.23
38096,347,2024-07-10,191.19
38097,937,2023-07-21,890.84
38098,214,2023-10-12,765.57
38099,396,2023-07-28,269.09
38100,35,2024-05-12,272.6
38101,744,2023-09-09,107.08
38102,592,2023-09-24,403.66
38103,346,2023-11-27,973.37
38104,503,2024-02-13,88.18
38105,278,2023-09-21,205.0
38106,23,2024-01-14,544.95
38107,368,2023-08-28,853.18
38108,404,2024-01-27,42.08
38109,373,2024-05-12,911.42
38110,971,2024-06-11,416.3
38111,907,2024-01-28,366.41
38112,556,2023-09-03,932.69
38113,510,2024-04-12,438.55
38114,238,2023-11-06,127.65
38115,521,2024-07-03,363.72
38116,825,2024-04-01,871.08
38117,251,2024-05-22,598.7
38118,767,2023-10-08,808.94
38119,933,2023-12-31,833.04
38120,595,2024-04-06,940.78
38121,784,2024-06-03,764.11
38122,258,2024-02-09,549.3
38123,548,2024-04-20,711.88
38124,707,2024-06-22,496.64
38125,907,2023-07-27,493.89
38126,389,2024-03-22,35.89
38127,989,2023-09-11,388.3
38128,492,2024-06-23,586.76
38129,123,2024-05-12,129.99
38130,852,2024-04-17,35.87
38131,438,2024-02-27,417.93
38132,836,2024-05-06,568.16
38133,129,2024-02-14,585.26
38134,229,2024-02-09,107.96
38135,959,2023-08-09,905.82
38136,563,2023-09-23,105.95
38137,338,2023-08-13,724.58
38138,63,2023-07-28,161.12
38139,402,2024-05-11,136.12
38140,113,2024-04-26,736.54
38141,166,2023-08-20,58.67
38142,659,2023-09-14,434.13
38143,780,2023-08-11,246.63
38144,620,2024-04-10,289.06
38145,620,2023-08-04,832.11
38146,8,2023-07-23,121.89
38147,105,2024-05-24,952.31
38148,648,2023-07-30,658.2
38149,8,2024-05-01,623.28
38150,891,2023-12-12,56.98
38151,811,2024-06-29,493.6
38152,42,2024-01-18,813.1
38153,429,2023-11-16,762.03
38154,972,2024-04-26,267.37
38155,918,2024-05-22,557.91
38156,348,2023-12-19,210.92
38157,888,2023-12-05,415.88
38158,135,2023-12-25,660.11
38159,447,2023-08-19,415.01
38160,496,2024-06-03,271.35
38161,408,2024-01-20,574.3
38162,777,2024-04-23,872.96
38163,166,2023-10-08,908.57
38164,404,2024-05-09,210.69
38165,929,2024-02-29,938.83
38166,275,2024-01-08,661.98
38167,697,2023-11-17,910.66
38168,315,2023-11-26,825.78
38169,635,2023-08-14,934.22
38170,221,2024-06-13,179.2
38171,14,2024-05-24,24.48
38172,896,2023-10-06,947.97
38173,311,2023-09-11,685.28
38174,969,2023-09-18,918.04
38175,413,2023-12-02,269.47
38176,618,2024-05-27,473.08
38177,204,2023-10-10,718.81
38178,278,2024-03-16,103.46
38179,625,2023-10-14,149.89
38180,938,2024-01-24,284.64
38181,163,2023-11-20,186.41
38182,431,2024-01-26,815.53
38183,849,2023-08-17,146.98
38184,204,2023-07-19,675.29
38185,931,2023-09-04,182.88
38186,379,2024-04-30,639.9
38187,695,2023-08-06,381.12
38188,883,2023-08-18,53.46
38189,442,2024-01-11,834.82
38190,755,2023-08-21,426.79
38191,629,2024-03-18,635.36
38192,24,2024-04-10,115.48
38193,241,2024-01-11,538.59
38194,948,2023-08-08,273.61
38195,607,2024-04-16,708.55
38196,388,2024-07-10,791.95
38197,208,2023-12-16,287.98
38198,131,2023-11-18,852.04
38199,349,2024-05-03,901.3
38200,867,2024-04-21,127.39
38201,513,2024-03-26,111.43
38202,79,2023-09-18,561.17
38203,559,2023-07-23,926.81
38204,721,2024-03-11,124.87
38205,859,2024-03-15,387.46
38206,360,2024-02-25,906.55
38207,364,2024-06-16,504.6
38208,417,2024-06-06,873.66
38209,306,2023-10-04,228.29
38210,479,2024-04-17,293.93
38211,17,2023-10-29,945.67
38212,448,2023-12-28,970.98
38213,952,2024-06-18,397.19
38214,144,2023-08-10,347.86
38215,138,2023-09-22,278.46
38216,768,2023-10-09,11.87
38217,897,2024-03-01,713.14
38218,452,2024-05-11,666.82
38219,687,2023-10-28,556.15
38220,652,2024-04-02,603.54
38221,638,2023-10-10,231.68
38222,143,2024-01-14,914.91
38223,727,2023-09-05,681.08
38224,378,2023-12-07,673.53
38225,552,2023-10-22,333.38
38226,772,2023-09-20,924.77
38227,692,2023-10-28,128.27
38228,144,2023-12-06,536.38
38229,790,2024-01-25,848.71
38230,840,2024-01-02,767.59
38231,512,2024-05-27,461.77
38232,219,2024-01-25,766.75
38233,310,2023-09-04,839.16
38234,464,2024-03-10,430.25
38235,235,2024-02-15,708.3
38236,882,2024-01-08,618.71
38237,505,2024-06-30,207.39
38238,875,2023-08-07,671.77
38239,386,2023-09-06,840.78
38240,893,2024-01-31,218.48
38241,651,2024-03-30,341.97
38242,431,2023-07-30,290.96
38243,385,2024-04-22,924.08
38244,941,2024-06-28,217.05
38245,296,2024-06-30,505.29
38246,124,2024-02-08,508.16
38247,297,2023-12-18,679.29
38248,826,2023-07-25,313.07
38249,606,2023-11-03,410.0
38250,17,2023-12-16,879.1
38251,259,2024-06-04,580.72
38252,947,2024-01-05,261.88
38253,103,2024-01-21,688.64
38254,601,2024-05-14,939.17
38255,639,2023-09-27,113.6
38256,870,2023-10-03,610.82
38257,544,2023-11-09,526.14
38258,688,2023-12-12,826.45
38259,216,2024-03-02,55.98
38260,355,2024-01-06,344.97
38261,214,2023-08-07,282.32
38262,567,2024-05-13,149.82
38263,132,2023-09-09,45.42
38264,902,2024-02-26,695.96
38265,327,2024-01-18,121.19
38266,566,2023-09-22,142.62
38267,215,2024-01-30,955.27
38268,523,2023-12-23,437.23
38269,301,2024-06-02,381.85
38270,126,2023-12-20,709.86
38271,746,2024-03-08,775.65
38272,115,2023-12-17,794.6
38273,114,2023-11-04,110.36
38274,876,2023-08-27,54.91
38275,741,2023-09-02,446.51
38276,366,2024-03-18,173.63
38277,431,2023-12-27,995.68
38278,541,2024-05-10,937.7
38279,507,2024-03-02,896.74
38280,742,2024-01-02,631.71
38281,515,2024-01-29,89.75
38282,252,2024-06-26,97.87
38283,877,2023-07-22,728.49
38284,400,2023-08-14,22.42
38285,973,2024-01-29,234.81
38286,42,2023-07-24,555.53
38287,78,2024-05-24,407.95
38288,461,2024-03-29,27.04
38289,824,2024-01-10,638.72
38290,889,2023-11-24,56.89
38291,359,2023-08-16,368.17
38292,630,2024-04-29,866.25
38293,849,2023-11-06,553.72
38294,25,2024-01-22,191.56
38295,208,2024-01-05,912.18
38296,407,2024-05-18,424.09
38297,731,2023-12-06,577.04
38298,797,2024-02-12,178.85
38299,150,2024-02-09,956.37
38300,14,2023-11-29,387.79
38301,962,2024-05-15,244.05
38302,320,2024-02-06,687.78
38303,664,2024-03-03,654.73
38304,697,2024-05-26,54.47
38305,21,2023-12-21,939.59
38306,298,2023-10-21,288.29
38307,796,2023-10-12,755.63
38308,423,2024-07-10,543.96
38309,302,2024-04-14,641.63
38310,524,2024-05-21,455.7
38311,99,2024-02-06,315.55
38312,111,2024-01-31,945.79
38313,85,2024-03-15,532.33
38314,144,2024-07-16,634.37
38315,383,2023-11-03,174.77
38316,475,2023-08-17,734.89
38317,178,2024-04-22,462.86
38318,188,2024-02-18,802.94
38319,340,2023-10-18,704.8
38320,477,2024-06-28,232.15
38321,944,2023-11-14,393.65
38322,934,2023-07-27,726.16
38323,173,2024-01-31,883.07
38324,269,2023-08-20,733.39
38325,440,2024-02-14,962.95
38326,611,2023-08-14,522.11
38327,762,2023-11-23,726.09
38328,611,2024-01-26,826.89
38329,861,2024-02-25,344.08
38330,835,2023-11-12,39.22
38331,727,2024-03-12,447.83
38332,445,2024-01-22,254.17
38333,654,2024-03-08,164.48
38334,742,2024-01-03,211.13
38335,985,2023-11-14,336.34
38336,860,2024-01-23,480.03
38337,59,2024-05-24,836.29
38338,868,2024-06-23,126.43
38339,740,2023-08-25,462.76
38340,739,2024-02-18,675.78
38341,946,2024-03-21,681.92
38342,434,2023-09-23,77.09
38343,713,2023-11-27,421.85
38344,174,2023-12-05,764.95
38345,73,2024-03-20,583.95
38346,993,2024-04-20,801.06
38347,949,2023-08-19,292.07
38348,146,2023-09-22,705.34
38349,952,2024-04-06,509.82
38350,598,2023-11-07,68.16
38351,552,2024-03-21,678.56
38352,39,2023-08-31,288.06
38353,239,2023-09-06,716.43
38354,411,2024-02-01,42.37
38355,604,2024-02-11,68.87
38356,23,2023-12-01,327.43
38357,579,2023-11-03,420.72
38358,656,2024-06-20,905.33
38359,115,2024-02-08,928.12
38360,113,2023-10-16,886.07
38361,907,2023-09-05,700.45
38362,711,2023-12-18,126.08
38363,422,2023-10-15,190.48
38364,591,2024-05-05,504.61
38365,255,2024-02-14,589.71
38366,320,2024-02-21,259.05
38367,133,2024-04-07,677.63
38368,511,2023-12-26,433.47
38369,250,2024-05-24,105.87
38370,685,2023-10-22,137.22
38371,367,2023-10-01,344.29
38372,755,2024-01-17,124.2
38373,221,2024-04-24,745.4
38374,437,2023-09-20,507.76
38375,97,2023-11-04,567.08
38376,812,2024-01-10,751.55
38377,266,2023-09-19,572.42
38378,594,2024-01-03,957.53
38379,594,2024-06-11,897.61
38380,222,2023-11-21,775.07
38381,574,2024-01-29,650.63
38382,760,2024-02-07,35.39
38383,310,2024-02-10,249.05
38384,250,2023-08-28,407.46
38385,42,2024-04-23,231.04
38386,987,2024-04-23,958.65
38387,290,2023-12-23,468.09
38388,398,2023-11-16,381.77
38389,97,2023-11-02,936.08
38390,725,2023-12-05,742.95
38391,860,2024-06-15,321.6
38392,635,2023-10-22,76.57
38393,71,2024-01-22,128.07
38394,203,2024-04-24,497.66
38395,532,2023-12-21,999.19
38396,796,2023-08-18,785.12
38397,759,2023-07-21,723.96
38398,671,2023-08-22,510.97
38399,853,2023-10-10,328.7
38400,114,2023-11-03,291.57
38401,205,2024-04-28,339.39
38402,452,2024-07-08,885.37
38403,608,2024-04-15,185.78
38404,758,2024-02-25,481.38
38405,633,2023-11-25,433.81
38406,833,2023-11-19,653.12
38407,295,2023-11-08,228.41
38408,34,2023-10-13,251.02
38409,889,2024-05-15,623.72
38410,186,2024-02-03,316.33
38411,339,2024-06-04,872.46
38412,206,2024-07-09,748.17
38413,332,2024-04-14,184.03
38414,222,2024-06-04,664.28
38415,991,2024-03-19,912.64
38416,871,2024-03-12,453.37
38417,934,2024-03-28,738.02
38418,59,2024-03-08,497.56
38419,948,2024-02-06,532.0
38420,14,2024-04-17,976.4
38421,450,2023-08-19,764.06
38422,686,2024-02-05,627.46
38423,753,2023-10-17,514.6
38424,142,2024-05-03,156.23
38425,202,2024-07-07,133.81
38426,803,2024-05-24,315.93
38427,702,2023-09-10,829.64
38428,720,2024-05-02,311.41
38429,936,2023-08-15,674.74
38430,656,2023-12-31,867.33
38431,680,2023-08-26,967.29
38432,723,2024-02-21,557.36
38433,437,2023-08-26,502.44
38434,589,2024-06-09,256.59
38435,769,2024-01-09,767.55
38436,667,2024-03-02,402.89
38437,478,2024-06-25,791.37
38438,670,2023-07-19,142.05
38439,76,2024-05-13,345.41
38440,461,2023-10-24,104.74
38441,613,2024-03-15,973.09
38442,414,2024-01-01,91.32
38443,891,2024-05-11,876.3
38444,472,2024-02-03,956.21
38445,638,2024-06-26,565.52
38446,422,2024-01-08,155.77
38447,838,2023-07-24,814.03
38448,711,2024-07-11,608.61
38449,963,2024-05-05,368.92
38450,98,2024-03-28,984.21
38451,579,2023-12-01,156.09
38452,368,2023-12-23,894.79
38453,576,2023-08-31,756.61
38454,496,2024-03-14,468.21
38455,856,2023-11-29,405.82
38456,610,2024-02-22,363.07
38457,835,2024-03-12,308.42
38458,65,2024-03-24,895.55
38459,577,2024-07-05,936.86
38460,505,2023-10-22,764.87
38461,340,2023-08-09,830.4
38462,647,2023-11-12,739.82
38463,459,2023-11-27,113.55
38464,740,2024-06-24,769.21
38465,495,2023-08-24,476.11
38466,688,2024-05-23,985.0
38467,320,2024-05-30,66.67
38468,865,2024-07-07,219.43
38469,712,2024-05-27,874.05
38470,365,2024-07-02,838.89
38471,195,2024-01-28,589.68
38472,741,2024-06-10,120.82
38473,75,2024-04-16,301.29
38474,350,2023-08-30,784.02
38475,814,2023-07-19,521.96
38476,571,2023-08-31,861.23
38477,640,2023-08-28,909.3
38478,16,2024-06-09,432.91
38479,879,2024-01-16,541.9
38480,652,2023-11-18,874.04
38481,271,2024-06-27,656.92
38482,276,2024-07-01,31.2
38483,465,2024-05-14,234.72
38484,177,2024-01-02,326.04
38485,433,2023-11-01,709.97
38486,443,2024-03-06,678.5
38487,297,2024-05-15,949.41
38488,310,2023-09-12,813.7
38489,595,2023-11-08,21.6
38490,489,2024-06-28,797.75
38491,932,2023-10-11,235.0
38492,677,2024-01-01,103.54
38493,457,2023-12-09,793.26
38494,464,2023-12-27,271.69
38495,464,2023-10-08,932.88
38496,743,2023-10-10,193.69
38497,736,2024-04-02,371.22
38498,658,2024-06-06,805.98
38499,560,2023-09-30,874.72
38500,200,2024-05-29,240.92
38501,534,2024-03-27,602.2
38502,907,2023-08-15,49.82
38503,2,2024-03-11,615.6
38504,707,2024-02-27,355.62
38505,446,2023-11-08,182.39
38506,129,2024-01-24,879.98
38507,631,2023-08-23,796.81
38508,649,2024-01-08,67.45
38509,818,2023-07-29,422.21
38510,889,2024-05-11,133.69
38511,638,2024-01-23,941.36
38512,855,2023-10-16,713.77
38513,79,2024-01-04,97.44
38514,78,2024-01-26,246.23
38515,304,2023-10-18,339.35
38516,644,2023-09-04,749.67
38517,666,2024-07-07,90.77
38518,133,2024-05-13,132.4
38519,613,2024-01-09,505.6
38520,443,2023-12-20,345.7
38521,481,2023-10-16,680.23
38522,265,2024-05-01,559.29
38523,96,2023-07-19,916.5
38524,7,2023-11-19,410.76
38525,440,2024-06-22,389.89
38526,266,2023-07-21,552.4
38527,464,2024-01-05,497.79
38528,872,2024-06-09,913.12
38529,570,2024-07-03,811.41
38530,165,2024-01-19,678.63
38531,277,2023-11-04,311.38
38532,492,2024-04-07,775.12
38533,131,2023-10-01,479.81
38534,234,2024-01-06,787.63
38535,521,2023-12-25,335.34
38536,17,2024-02-19,533.33
38537,94,2023-12-14,816.54
38538,729,2023-09-14,353.09
38539,682,2023-11-21,59.4
38540,94,2024-04-27,689.21
38541,664,2023-07-17,897.14
38542,878,2024-01-12,507.05
38543,468,2023-11-01,751.79
38544,853,2023-08-05,976.07
38545,137,2024-01-01,455.2
38546,365,2024-04-17,218.8
38547,368,2024-02-20,548.15
38548,474,2024-04-07,33.86
38549,821,2024-02-26,308.32
38550,407,2024-06-05,383.74
38551,753,2023-09-30,994.84
38552,924,2023-11-29,393.83
38553,327,2024-01-29,994.28
38554,209,2023-11-04,123.06
38555,697,2023-10-30,778.26
38556,721,2024-02-07,93.9
38557,191,2024-04-02,450.0
38558,732,2023-07-23,613.25
38559,269,2024-06-23,648.43
38560,614,2023-09-16,674.54
38561,972,2023-08-24,791.09
38562,653,2024-01-28,117.14
38563,56,2023-09-11,171.89
38564,613,2024-06-22,639.98
38565,42,2024-02-10,850.03
38566,922,2023-10-14,102.77
38567,345,2024-04-23,144.28
38568,632,2023-12-21,639.26
38569,581,2023-12-29,411.86
38570,330,2024-05-25,494.98
38571,309,2023-12-31,395.02
38572,201,2024-02-23,854.2
38573,739,2024-03-07,524.63
38574,333,2024-03-29,901.38
38575,120,2023-08-26,142.5
38576,378,2023-12-17,145.03
38577,973,2023-07-21,178.31
38578,732,2023-10-29,524.59
38579,71,2024-02-07,688.88
38580,390,2023-08-05,274.81
38581,828,2023-08-17,450.46
38582,791,2023-09-06,470.79
38583,394,2023-09-27,620.1
38584,479,2023-12-03,552.16
38585,596,2024-02-05,899.65
38586,234,2023-07-30,695.08
38587,324,2024-04-15,503.24
38588,194,2024-05-01,170.71
38589,823,2024-01-22,862.34
38590,684,2024-06-14,572.95
38591,731,2023-11-29,555.01
38592,445,2024-02-03,644.08
38593,10,2024-02-19,348.46
38594,855,2024-03-19,135.36
38595,361,2023-11-03,697.81
38596,840,2024-01-10,891.19
38597,708,2024-07-12,842.88
38598,47,2023-10-05,917.26
38599,561,2024-01-31,468.74
38600,961,2023-10-17,615.44
38601,476,2023-08-15,796.77
38602,791,2024-02-07,298.56
38603,8,2023-12-31,975.54
38604,242,2023-09-07,900.95
38605,524,2023-10-25,140.3
38606,497,2023-07-29,51.46
38607,160,2023-09-12,275.13
38608,406,2024-05-16,645.13
38609,486,2024-06-04,526.25
38610,434,2024-06-25,137.71
38611,830,2024-03-25,108.74
38612,346,2023-09-27,509.93
38613,191,2024-05-14,79.27
38614,147,2024-04-04,651.78
38615,915,2024-01-19,50.15
38616,50,2024-04-15,387.61
38617,330,2023-08-23,296.8
38618,987,2024-05-10,279.79
38619,63,2023-11-09,783.08
38620,289,2024-04-15,262.59
38621,832,2023-07-24,197.25
38622,562,2024-06-14,313.4
38623,211,2024-03-13,921.39
38624,888,2023-10-20,625.53
38625,31,2023-10-12,212.68
38626,403,2024-06-05,340.15
38627,559,2024-01-26,724.62
38628,208,2023-10-01,571.7
38629,300,2024-06-24,946.96
38630,883,2023-09-29,319.54
38631,695,2023-10-02,280.18
38632,275,2024-07-14,367.02
38633,559,2023-08-02,851.39
38634,888,2023-11-05,953.64
38635,511,2024-04-27,430.13
38636,883,2024-06-10,954.46
38637,112,2024-05-08,531.39
38638,770,2023-12-05,353.88
38639,679,2023-12-23,852.05
38640,323,2024-03-20,312.98
38641,105,2023-08-15,751.1
38642,845,2023-11-05,984.67
38643,110,2024-04-15,496.14
38644,88,2024-06-11,901.92
38645,966,2024-03-11,124.6
38646,898,2024-05-06,706.86
38647,171,2023-11-30,246.7
38648,432,2023-09-19,726.61
38649,750,2023-09-30,207.85
38650,580,2024-04-17,324.37
38651,600,2024-04-10,418.78
38652,63,2024-01-04,547.36
38653,217,2023-07-22,307.96
38654,237,2024-01-21,524.24
38655,973,2024-02-24,340.48
38656,325,2024-03-18,379.46
38657,845,2024-01-22,772.3
38658,869,2023-09-04,308.3
38659,799,2023-07-21,57.98
38660,426,2024-01-10,493.68
38661,941,2024-06-05,324.82
38662,779,2023-08-07,213.91
38663,180,2024-03-27,127.93
38664,486,2023-08-27,499.18
38665,246,2023-12-05,206.6
38666,491,2024-05-13,672.18
38667,895,2024-05-18,409.16
38668,872,2023-11-27,804.21
38669,559,2023-10-10,436.66
38670,542,2023-08-17,800.11
38671,740,2024-03-02,726.39
38672,89,2024-06-25,73.38
38673,299,2023-09-05,992.91
38674,255,2024-05-01,565.16
38675,829,2024-01-17,921.56
38676,566,2024-06-30,729.49
38677,395,2023-11-20,508.8
38678,33,2023-12-21,644.01
38679,972,2023-12-24,77.76
38680,834,2023-12-18,212.32
38681,817,2024-01-01,116.03
38682,56,2024-05-12,553.95
38683,225,2024-03-03,204.28
38684,166,2024-01-25,856.48
38685,680,2023-09-27,702.57
38686,331,2024-05-24,757.45
38687,51,2023-11-24,856.4
38688,583,2024-02-27,590.65
38689,272,2024-04-04,401.27
38690,580,2024-01-13,397.77
38691,760,2024-01-09,86.79
38692,719,2024-02-09,376.65
38693,461,2023-11-11,151.71
38694,465,2023-11-14,500.1
38695,455,2024-05-16,205.63
38696,327,2023-10-09,85.47
38697,981,2024-06-04,390.91
38698,316,2023-08-31,680.9
38699,432,2024-06-27,661.4
38700,328,2023-08-31,53.5
38701,830,2024-05-04,785.11
38702,714,2024-06-24,866.25
38703,753,2023-10-29,875.18
38704,827,2024-04-28,915.03
38705,934,2024-03-02,376.27
